VehicleID,InhouseSellerID,BuyerID,ModelID,SaleDate,BuyDate
<br>333968,71,71,102,2014-05-28,2014-05-28
<br>333969,71,71,102,2014-05-28,2014-05-28
<br>333970,71,71,102,2014-05-28,2014-05-28
<br>333971,71,71,87,2014-05-28,2014-05-28
<br>333972,71,71,87,2014-05-28,2014-05-28
<br>333973,71,71,87,2014-05-28,2014-05-28
<br>333974,71,71,87,2014-05-28,2014-05-28
<br>333975,71,71,87,2014-05-28,2014-05-28
<br>333976,71,71,87,2014-05-28,2014-05-28
<br>333977,71,71,87,2014-05-28,2014-05-28
<br>333978,71,71,87,2014-05-28,2014-05-28
<br>333979,71,71,87,2014-05-28,2014-05-28
<br>333980,71,71,87,2014-05-28,2014-05-28
<br>334175,821,243,47,2014-05-29,2014-05-29
<br>334176,821,243,47,2014-05-29,2014-05-29
<br>334177,821,243,47,2014-05-29,2014-05-29
<br>334178,821,243,47,2014-05-29,2014-05-29
<br>334179,821,243,47,2014-05-29,2014-05-29
<br>334180,821,243,47,2014-05-29,2014-05-29
<br>334181,821,243,47,2014-05-29,2014-05-29
<br>334182,821,243,47,2014-05-29,2014-05-29
<br>334194,82,40,80,2014-05-30,2014-05-30
<br>334195,82,40,80,2014-05-30,2014-05-30
<br>334196,82,40,80,2014-05-30,2014-05-30
<br>334197,82,40,80,2014-05-30,2014-05-30
<br>334198,82,40,80,2014-05-30,2014-05-30
<br>334237,71,37,84,2014-05-30,2014-05-30
<br>334238,71,37,84,2014-05-30,2014-05-30
<br>334239,71,37,84,2014-05-30,2014-05-30
<br>334240,71,37,84,2014-05-30,2014-05-30
<br>334241,71,37,84,2014-05-30,2014-05-30
<br>334242,71,37,84,2014-05-30,2014-05-30
<br>334243,71,37,84,2014-05-30,2014-05-30
<br>334244,71,37,84,2014-05-30,2014-05-30
<br>334245,71,37,84,2014-05-30,2014-05-30
<br>334322,82,245,27,2014-06-04,2014-06-04
<br>334323,82,245,27,2014-06-04,2014-06-04
<br>334324,82,245,27,2014-06-04,2014-06-04
<br>334325,82,245,27,2014-06-04,2014-06-04
<br>334326,82,245,27,2014-06-04,2014-06-04
<br>334327,82,245,27,2014-06-04,2014-06-04
<br>334328,82,245,27,2014-06-04,2014-06-04
<br>334816,82,40,66,2014-06-13,2014-06-13
<br>334817,82,40,66,2014-06-13,2014-06-13
<br>334818,82,40,66,2014-06-13,2014-06-13
<br>334819,82,40,66,2014-06-13,2014-06-13
<br>334970,71,71,98,2014-06-18,2014-06-18
<br>334971,71,71,98,2014-06-18,2014-06-18
<br>334972,71,71,98,2014-06-18,2014-06-18
<br>334973,71,71,98,2014-06-18,2014-06-18
<br>334974,71,71,98,2014-06-18,2014-06-18
<br>334975,71,71,98,2014-06-18,2014-06-18
<br>334976,71,71,98,2014-06-18,2014-06-18
<br>334977,71,71,98,2014-06-18,2014-06-18
<br>334978,71,71,98,2014-06-18,2014-06-18
<br>334979,71,71,98,2014-06-18,2014-06-18
<br>334980,71,71,100,2014-06-18,2014-06-18
<br>334981,71,71,100,2014-06-18,2014-06-18
<br>334982,71,71,100,2014-06-18,2014-06-18
<br>334983,71,71,102,2014-06-18,2014-06-18
<br>334984,71,71,102,2014-06-18,2014-06-18
<br>334985,71,71,102,2014-06-18,2014-06-18
<br>334986,71,71,102,2014-06-18,2014-06-18
<br>334987,71,71,102,2014-06-18,2014-06-18
<br>334988,71,71,102,2014-06-18,2014-06-18
<br>334989,71,71,87,2014-06-18,2014-06-18
<br>334990,71,71,87,2014-06-18,2014-06-18
<br>334991,71,71,87,2014-06-18,2014-06-18
<br>334992,71,71,87,2014-06-18,2014-06-18
<br>334993,71,71,87,2014-06-18,2014-06-18
<br>335010,2,40,47,2014-06-18,2014-06-18
<br>335040,82,245,70,2014-06-18,2014-06-18
<br>335064,71,37,226,2014-06-18,2014-06-18
<br>335515,82,165,98,2014-06-23,2014-06-19
<br>335523,82,165,98,2014-06-23,2014-06-19
<br>335522,82,165,98,2014-06-23,2014-06-19
<br>335521,82,165,98,2014-06-23,2014-06-19
<br>335520,82,165,98,2014-06-23,2014-06-19
<br>335519,82,165,98,2014-06-23,2014-06-19
<br>335518,82,165,98,2014-06-23,2014-06-19
<br>335517,82,165,98,2014-06-23,2014-06-19
<br>335516,82,165,98,2014-06-23,2014-06-19
<br>335524,82,165,98,2014-06-23,2014-06-19
<br>335986,82,16,98,2014-06-30,2014-06-19
<br>335987,82,16,98,2014-06-30,2014-06-19
<br>335988,82,16,98,2014-06-30,2014-06-19
<br>335989,82,16,98,2014-06-30,2014-06-19
<br>335990,82,16,98,2014-06-30,2014-06-19
<br>335991,82,16,98,2014-06-30,2014-06-19
<br>335413,821,15,98,2014-06-20,2014-06-19
<br>335412,821,15,98,2014-06-20,2014-06-19
<br>335411,821,15,98,2014-06-20,2014-06-19
<br>335410,821,15,98,2014-06-20,2014-06-19
<br>335409,821,15,98,2014-06-20,2014-06-19
<br>335408,821,15,98,2014-06-20,2014-06-19
<br>335407,821,15,98,2014-06-20,2014-06-19
<br>335992,82,16,98,2014-06-30,2014-06-19
<br>335406,821,15,98,2014-06-20,2014-06-19
<br>335405,821,15,98,2014-06-20,2014-06-19
<br>335404,821,15,98,2014-06-20,2014-06-19
<br>335414,821,15,98,2014-06-20,2014-06-19
<br>335415,821,15,98,2014-06-20,2014-06-19
<br>335416,821,15,98,2014-06-20,2014-06-19
<br>335993,82,16,98,2014-06-30,2014-06-19
<br>335417,821,15,98,2014-06-20,2014-06-19
<br>335418,821,15,98,2014-06-20,2014-06-19
<br>335419,821,15,98,2014-06-20,2014-06-19
<br>335525,82,165,98,2014-06-23,2014-06-19
<br>335526,82,165,98,2014-06-23,2014-06-19
<br>335527,82,165,98,2014-06-23,2014-06-19
<br>335528,82,165,98,2014-06-23,2014-06-19
<br>335529,82,165,98,2014-06-23,2014-06-19
<br>335530,82,165,98,2014-06-23,2014-06-19
<br>335994,82,16,98,2014-06-30,2014-06-19
<br>335305,821,102,98,2014-06-20,2014-06-19
<br>335420,821,15,98,2014-06-20,2014-06-19
<br>335306,821,102,100,2014-06-20,2014-06-19
<br>335307,821,102,100,2014-06-20,2014-06-19
<br>335421,821,15,100,2014-06-20,2014-06-19
<br>335422,821,15,100,2014-06-20,2014-06-19
<br>335995,82,16,100,2014-06-30,2014-06-19
<br>335996,82,16,100,2014-06-30,2014-06-19
<br>335997,82,16,100,2014-06-30,2014-06-19
<br>335998,82,16,100,2014-06-30,2014-06-19
<br>335999,82,16,100,2014-06-30,2014-06-19
<br>335423,821,15,100,2014-06-20,2014-06-19
<br>335424,821,15,100,2014-06-20,2014-06-19
<br>335308,821,102,102,2014-06-20,2014-06-19
<br>335309,821,102,102,2014-06-20,2014-06-19
<br>335310,821,102,102,2014-06-20,2014-06-19
<br>335311,821,102,102,2014-06-20,2014-06-19
<br>336012,82,16,102,2014-06-30,2014-06-19
<br>336000,82,16,87,2014-06-30,2014-06-19
<br>336001,82,16,87,2014-06-30,2014-06-19
<br>336002,82,16,87,2014-06-30,2014-06-19
<br>336003,82,16,87,2014-06-30,2014-06-19
<br>336004,82,16,87,2014-06-30,2014-06-19
<br>336005,82,16,87,2014-06-30,2014-06-19
<br>336006,82,16,87,2014-06-30,2014-06-19
<br>336007,82,16,87,2014-06-30,2014-06-19
<br>335312,821,102,87,2014-06-20,2014-06-19
<br>335425,821,15,87,2014-06-20,2014-06-19
<br>336008,82,16,87,2014-06-30,2014-06-19
<br>335426,821,15,87,2014-06-20,2014-06-19
<br>335427,821,15,87,2014-06-20,2014-06-19
<br>335316,628,362,89,2014-06-20,2014-06-20
<br>335317,628,362,89,2014-06-20,2014-06-20
<br>335318,628,362,84,2014-06-20,2014-06-20
<br>338057,82,40,47,2014-07-22,2014-06-20
<br>338058,82,40,47,2014-07-22,2014-06-20
<br>338059,82,40,47,2014-07-22,2014-06-20
<br>338060,82,40,47,2014-07-22,2014-06-20
<br>338061,82,40,47,2014-07-22,2014-06-20
<br>338062,82,40,47,2014-07-22,2014-06-20
<br>338063,82,40,47,2014-07-22,2014-06-20
<br>338064,82,40,47,2014-07-22,2014-06-20
<br>338065,82,40,47,2014-07-22,2014-06-20
<br>338066,82,40,47,2014-07-22,2014-06-20
<br>338067,82,40,47,2014-07-22,2014-06-20
<br>338068,82,40,47,2014-07-22,2014-06-20
<br>338069,82,40,47,2014-07-22,2014-06-20
<br>338070,82,40,47,2014-07-22,2014-06-20
<br>338071,82,40,47,2014-07-22,2014-06-20
<br>338072,82,40,47,2014-07-22,2014-06-20
<br>338073,82,40,47,2014-07-22,2014-06-20
<br>338074,82,40,47,2014-07-22,2014-06-20
<br>338075,82,40,47,2014-07-22,2014-06-20
<br>337485,82,245,47,2014-07-11,2014-06-20
<br>337486,82,245,47,2014-07-11,2014-06-20
<br>337487,82,245,47,2014-07-11,2014-06-20
<br>337488,82,245,47,2014-07-11,2014-06-20
<br>337430,71,37,47,2014-07-10,2014-06-20
<br>337431,71,37,47,2014-07-10,2014-06-20
<br>337432,71,37,47,2014-07-10,2014-06-20
<br>337437,71,37,47,2014-07-10,2014-06-20
<br>337489,82,245,47,2014-07-11,2014-06-20
<br>337495,82,245,47,2014-07-11,2014-06-20
<br>338076,82,40,47,2014-07-22,2014-06-20
<br>338077,82,40,47,2014-07-22,2014-06-20
<br>337494,82,245,47,2014-07-11,2014-06-20
<br>337493,82,245,47,2014-07-11,2014-06-20
<br>337436,71,37,47,2014-07-10,2014-06-20
<br>337435,71,37,47,2014-07-10,2014-06-20
<br>338078,82,40,47,2014-07-22,2014-06-20
<br>337492,82,245,47,2014-07-11,2014-06-20
<br>337491,82,245,47,2014-07-11,2014-06-20
<br>338079,82,40,47,2014-07-22,2014-06-20
<br>337490,82,245,47,2014-07-11,2014-06-20
<br>338080,82,40,47,2014-07-22,2014-06-20
<br>337434,71,37,47,2014-07-10,2014-06-20
<br>337433,71,37,47,2014-07-10,2014-06-20
<br>338520,82,40,47,2014-07-25,2014-06-20
<br>337497,82,245,47,2014-07-11,2014-06-20
<br>337498,82,245,47,2014-07-11,2014-06-20
<br>338081,82,40,47,2014-07-22,2014-06-20
<br>338082,82,40,47,2014-07-22,2014-06-20
<br>337499,82,245,47,2014-07-11,2014-06-20
<br>338083,82,40,47,2014-07-22,2014-06-20
<br>338084,82,40,47,2014-07-22,2014-06-20
<br>338085,82,40,47,2014-07-22,2014-06-20
<br>338086,82,40,47,2014-07-22,2014-06-20
<br>338087,82,40,47,2014-07-22,2014-06-20
<br>338088,82,40,47,2014-07-22,2014-06-20
<br>338521,82,40,47,2014-07-25,2014-06-20
<br>335435,71,360,98,2014-06-20,2014-06-20
<br>335436,71,360,98,2014-06-20,2014-06-20
<br>335437,71,360,98,2014-06-20,2014-06-20
<br>335438,71,360,98,2014-06-20,2014-06-20
<br>335439,71,360,98,2014-06-20,2014-06-20
<br>335440,71,360,98,2014-06-20,2014-06-20
<br>335441,71,360,98,2014-06-20,2014-06-20
<br>335442,71,360,98,2014-06-20,2014-06-20
<br>339725,821,297,47,2014-08-01,2014-06-20
<br>339726,821,297,47,2014-08-01,2014-06-20
<br>339727,821,297,47,2014-08-01,2014-06-20
<br>338454,628,332,47,2014-07-25,2014-06-20
<br>336874,71,37,47,2014-07-04,2014-06-20
<br>336873,71,37,47,2014-07-04,2014-06-20
<br>336872,71,37,47,2014-07-04,2014-06-20
<br>336871,71,37,47,2014-07-04,2014-06-20
<br>336870,71,37,47,2014-07-04,2014-06-20
<br>336875,71,37,47,2014-07-04,2014-06-20
<br>336876,71,37,47,2014-07-04,2014-06-20
<br>336881,71,37,47,2014-07-04,2014-06-20
<br>336880,71,37,47,2014-07-04,2014-06-20
<br>336879,71,37,47,2014-07-04,2014-06-20
<br>339728,821,297,47,2014-08-01,2014-06-20
<br>339729,821,297,47,2014-08-01,2014-06-20
<br>339730,821,297,47,2014-08-01,2014-06-20
<br>338455,628,332,47,2014-07-25,2014-06-20
<br>336878,71,37,47,2014-07-04,2014-06-20
<br>336877,71,37,47,2014-07-04,2014-06-20
<br>336882,71,37,47,2014-07-04,2014-06-20
<br>335593,82,11,84,2014-06-23,2014-06-23
<br>335594,82,11,84,2014-06-23,2014-06-23
<br>335595,82,11,84,2014-06-23,2014-06-23
<br>335596,82,11,84,2014-06-23,2014-06-23
<br>335597,82,11,84,2014-06-23,2014-06-23
<br>335598,82,11,84,2014-06-23,2014-06-23
<br>335599,82,11,84,2014-06-23,2014-06-23
<br>335600,82,11,84,2014-06-23,2014-06-23
<br>335601,82,11,84,2014-06-23,2014-06-23
<br>335602,82,11,84,2014-06-23,2014-06-23
<br>335603,82,11,84,2014-06-23,2014-06-23
<br>335604,82,11,84,2014-06-23,2014-06-23
<br>335605,82,11,84,2014-06-23,2014-06-23
<br>335606,82,11,84,2014-06-23,2014-06-23
<br>335607,82,11,84,2014-06-23,2014-06-23
<br>335608,82,11,84,2014-06-23,2014-06-23
<br>335609,82,11,84,2014-06-23,2014-06-23
<br>335610,82,11,84,2014-06-23,2014-06-23
<br>335611,82,11,84,2014-06-23,2014-06-23
<br>335612,82,11,84,2014-06-23,2014-06-23
<br>335613,82,11,84,2014-06-23,2014-06-23
<br>335614,82,11,84,2014-06-23,2014-06-23
<br>335615,82,11,84,2014-06-23,2014-06-23
<br>335616,82,11,84,2014-06-23,2014-06-23
<br>335617,82,11,84,2014-06-23,2014-06-23
<br>335618,82,11,84,2014-06-23,2014-06-23
<br>335619,82,11,84,2014-06-23,2014-06-23
<br>335622,82,11,29,2014-06-20,2014-06-23
<br>335623,82,11,29,2014-06-20,2014-06-23
<br>335624,82,11,29,2014-06-20,2014-06-23
<br>335625,82,11,29,2014-06-20,2014-06-23
<br>335626,82,11,29,2014-06-20,2014-06-23
<br>335627,82,11,29,2014-06-20,2014-06-23
<br>335628,82,11,29,2014-06-20,2014-06-23
<br>335629,82,11,29,2014-06-20,2014-06-23
<br>335630,2,96,230,2014-06-23,2014-06-23
<br>335677,82,11,28,2014-10-24,2014-06-23
<br>335678,82,11,28,2014-10-24,2014-06-23
<br>335679,82,11,28,2014-10-24,2014-06-23
<br>335680,82,11,28,2014-10-24,2014-06-23
<br>335681,82,11,28,2014-10-24,2014-06-23
<br>335682,82,11,28,2014-10-24,2014-06-23
<br>335683,82,11,28,2014-10-24,2014-06-23
<br>344996,71,360,28,2014-09-30,2014-06-23
<br>335734,82,16,171,2014-06-26,2014-06-26
<br>335735,82,16,171,2014-06-26,2014-06-26
<br>335736,82,16,171,2014-06-26,2014-06-26
<br>335737,82,16,171,2014-06-26,2014-06-26
<br>335738,82,16,171,2014-06-26,2014-06-26
<br>335739,82,16,171,2014-06-26,2014-06-26
<br>335740,82,16,171,2014-06-26,2014-06-26
<br>335741,82,16,170,2014-06-26,2014-06-26
<br>335763,2,40,47,2014-06-26,2014-06-26
<br>335764,2,40,47,2014-06-26,2014-06-26
<br>335768,82,16,228,2014-06-26,2014-06-26
<br>335769,82,16,228,2014-06-26,2014-06-26
<br>335770,82,16,228,2014-06-26,2014-06-26
<br>335771,82,16,228,2014-06-26,2014-06-26
<br>335772,82,16,228,2014-06-26,2014-06-26
<br>335773,82,16,228,2014-06-26,2014-06-26
<br>335774,82,16,228,2014-06-26,2014-06-26
<br>335775,82,16,228,2014-06-26,2014-06-26
<br>335790,71,37,8,2014-06-27,2014-06-27
<br>335818,821,403,29,2014-06-27,2014-06-27
<br>335819,821,403,29,2014-06-27,2014-06-27
<br>335820,821,403,29,2014-06-27,2014-06-27
<br>335821,821,403,29,2014-06-27,2014-06-27
<br>335822,821,403,29,2014-06-27,2014-06-27
<br>335823,821,403,29,2014-06-27,2014-06-27
<br>335824,821,403,29,2014-06-27,2014-06-27
<br>335825,821,403,29,2014-06-27,2014-06-27
<br>335878,628,332,84,2014-06-30,2014-06-30
<br>335879,628,332,84,2014-06-30,2014-06-30
<br>335886,71,136,229,2014-06-30,2014-06-30
<br>335887,71,136,229,2014-06-30,2014-06-30
<br>335942,82,245,64,2014-06-30,2014-06-30
<br>335943,82,245,64,2014-06-30,2014-06-30
<br>335944,82,245,64,2014-06-30,2014-06-30
<br>335945,82,245,64,2014-06-30,2014-06-30
<br>335946,82,245,64,2014-06-30,2014-06-30
<br>336032,71,37,84,2014-07-01,2014-07-01
<br>336033,71,37,84,2014-07-01,2014-07-01
<br>336034,71,37,84,2014-07-01,2014-07-01
<br>336035,71,37,84,2014-07-01,2014-07-01
<br>336036,71,37,84,2014-07-01,2014-07-01
<br>336037,71,37,84,2014-07-01,2014-07-01
<br>336038,71,37,84,2014-07-01,2014-07-01
<br>336039,71,37,84,2014-07-01,2014-07-01
<br>336040,71,37,84,2014-07-01,2014-07-01
<br>336041,71,37,84,2014-07-01,2014-07-01
<br>336042,71,37,84,2014-07-01,2014-07-01
<br>336043,71,37,84,2014-07-01,2014-07-01
<br>336044,71,37,84,2014-07-01,2014-07-01
<br>336045,71,37,84,2014-07-01,2014-07-01
<br>336046,71,37,84,2014-07-01,2014-07-01
<br>336047,71,37,84,2014-07-01,2014-07-01
<br>336048,71,37,84,2014-07-01,2014-07-01
<br>336049,71,37,84,2014-07-01,2014-07-01
<br>336050,71,37,84,2014-07-01,2014-07-01
<br>336051,71,37,84,2014-07-01,2014-07-01
<br>336052,71,37,84,2014-07-01,2014-07-01
<br>336053,71,37,84,2014-07-01,2014-07-01
<br>336054,71,37,84,2014-07-01,2014-07-01
<br>336055,71,37,84,2014-07-01,2014-07-01
<br>336056,71,37,84,2014-07-01,2014-07-01
<br>336057,71,37,84,2014-07-01,2014-07-01
<br>336058,71,37,84,2014-07-01,2014-07-01
<br>336059,71,37,84,2014-07-01,2014-07-01
<br>336060,71,37,84,2014-07-01,2014-07-01
<br>336061,71,37,84,2014-07-01,2014-07-01
<br>336062,71,37,84,2014-07-01,2014-07-01
<br>336063,71,37,84,2014-07-01,2014-07-01
<br>336064,71,37,84,2014-07-01,2014-07-01
<br>336065,71,37,84,2014-07-01,2014-07-01
<br>336066,71,37,84,2014-07-01,2014-07-01
<br>336067,71,37,84,2014-07-01,2014-07-01
<br>336076,71,37,84,2014-07-01,2014-07-01
<br>336077,71,37,84,2014-07-01,2014-07-01
<br>336078,71,37,84,2014-07-01,2014-07-01
<br>336079,71,37,84,2014-07-01,2014-07-01
<br>336080,71,37,84,2014-07-01,2014-07-01
<br>336081,71,37,84,2014-07-01,2014-07-01
<br>336082,71,37,84,2014-07-01,2014-07-01
<br>336083,71,37,84,2014-07-01,2014-07-01
<br>336084,71,37,84,2014-07-01,2014-07-01
<br>336085,71,37,84,2014-07-01,2014-07-01
<br>336086,71,37,84,2014-07-01,2014-07-01
<br>336087,71,37,84,2014-07-01,2014-07-01
<br>336088,71,37,84,2014-07-01,2014-07-01
<br>336089,71,37,84,2014-07-01,2014-07-01
<br>336090,71,37,84,2014-07-01,2014-07-01
<br>336091,71,37,84,2014-07-01,2014-07-01
<br>336092,71,37,84,2014-07-01,2014-07-01
<br>336093,71,37,84,2014-07-01,2014-07-01
<br>336100,71,37,84,2014-07-01,2014-07-01
<br>336101,71,37,84,2014-07-01,2014-07-01
<br>336102,71,37,84,2014-07-01,2014-07-01
<br>336103,71,37,84,2014-07-01,2014-07-01
<br>336104,71,37,84,2014-07-01,2014-07-01
<br>336105,71,37,84,2014-07-01,2014-07-01
<br>336106,71,37,84,2014-07-01,2014-07-01
<br>336107,71,37,84,2014-07-01,2014-07-01
<br>336108,71,37,84,2014-07-01,2014-07-01
<br>336109,71,37,84,2014-07-01,2014-07-01
<br>336110,71,37,84,2014-07-01,2014-07-01
<br>336111,71,37,84,2014-07-01,2014-07-01
<br>336112,71,37,84,2014-07-01,2014-07-01
<br>336113,71,37,84,2014-07-01,2014-07-01
<br>336114,71,37,84,2014-07-01,2014-07-01
<br>336115,71,37,84,2014-07-01,2014-07-01
<br>336116,71,37,84,2014-07-01,2014-07-01
<br>336117,71,37,84,2014-07-01,2014-07-01
<br>336118,71,37,84,2014-07-01,2014-07-01
<br>336119,71,37,84,2014-07-01,2014-07-01
<br>336120,71,37,84,2014-07-01,2014-07-01
<br>336121,71,37,84,2014-07-01,2014-07-01
<br>336122,71,37,84,2014-07-01,2014-07-01
<br>336123,71,37,84,2014-07-01,2014-07-01
<br>336124,71,37,84,2014-07-01,2014-07-01
<br>336125,71,37,84,2014-07-01,2014-07-01
<br>336126,71,37,84,2014-07-01,2014-07-01
<br>336141,82,40,229,2014-07-01,2014-07-01
<br>336142,82,40,66,2014-07-01,2014-07-01
<br>336143,82,40,66,2014-07-01,2014-07-01
<br>336144,82,40,72,2014-07-01,2014-07-01
<br>336261,71,102,87,2014-07-02,2014-07-02
<br>336274,71,40,27,2014-07-02,2014-07-02
<br>336275,71,40,27,2014-07-02,2014-07-02
<br>336276,71,40,27,2014-07-02,2014-07-02
<br>336277,71,40,27,2014-07-02,2014-07-02
<br>336278,71,387,27,2014-11-20,2014-07-02
<br>336279,71,40,27,2014-07-02,2014-07-02
<br>336280,71,387,27,2014-10-13,2014-07-02
<br>336281,71,40,27,2014-07-02,2014-07-02
<br>336282,71,40,27,2014-07-02,2014-07-02
<br>336283,71,40,27,2014-07-02,2014-07-02
<br>336284,71,40,27,2014-07-02,2014-07-02
<br>336285,71,40,27,2014-07-02,2014-07-02
<br>336286,71,40,27,2014-07-02,2014-07-02
<br>336287,71,40,27,2014-07-02,2014-07-02
<br>336288,71,40,27,2014-07-02,2014-07-02
<br>336290,71,387,27,2014-10-13,2014-07-02
<br>336291,71,387,27,2014-10-13,2014-07-02
<br>336292,71,40,27,2014-07-02,2014-07-02
<br>336293,71,40,27,2014-07-02,2014-07-02
<br>336294,71,387,27,2014-12-09,2014-07-02
<br>336295,71,40,27,2014-07-02,2014-07-02
<br>336296,71,40,27,2014-07-02,2014-07-02
<br>336297,71,40,27,2014-07-02,2014-07-02
<br>336298,71,40,27,2014-07-02,2014-07-02
<br>336299,71,40,27,2014-07-02,2014-07-02
<br>336300,71,387,27,2014-10-13,2014-07-02
<br>336301,71,40,27,2014-07-02,2014-07-02
<br>336302,71,40,27,2014-07-02,2014-07-02
<br>336303,71,387,27,2014-10-13,2014-07-02
<br>336304,71,387,27,2014-10-13,2014-07-02
<br>336305,71,40,27,2014-07-02,2014-07-02
<br>336306,71,387,27,2014-12-09,2014-07-02
<br>336307,71,387,27,2014-10-13,2014-07-02
<br>336308,71,387,27,2014-10-13,2014-07-02
<br>336309,71,40,27,2014-07-02,2014-07-02
<br>336310,71,387,27,2014-12-09,2014-07-02
<br>336311,71,40,27,2014-07-02,2014-07-02
<br>336312,71,40,27,2014-07-02,2014-07-02
<br>336313,71,40,27,2014-07-02,2014-07-02
<br>336328,71,40,29,2014-07-02,2014-07-02
<br>336329,71,40,29,2014-07-02,2014-07-02
<br>336330,71,40,29,2014-07-02,2014-07-02
<br>336331,71,40,29,2014-07-02,2014-07-02
<br>336332,71,40,29,2014-07-02,2014-07-02
<br>336333,71,40,29,2014-07-02,2014-07-02
<br>336334,71,40,29,2014-07-02,2014-07-02
<br>336335,71,40,29,2014-07-02,2014-07-02
<br>336336,71,40,29,2014-07-02,2014-07-02
<br>336337,71,40,29,2014-07-02,2014-07-02
<br>336338,71,40,29,2014-07-02,2014-07-02
<br>336339,71,40,29,2014-07-02,2014-07-02
<br>336340,71,40,29,2014-07-02,2014-07-02
<br>336341,71,40,29,2014-07-02,2014-07-02
<br>336342,71,40,29,2014-07-02,2014-07-02
<br>336368,71,40,25,2014-07-02,2014-07-02
<br>336369,71,40,25,2014-07-02,2014-07-02
<br>336370,71,40,25,2014-07-02,2014-07-02
<br>336371,71,40,25,2014-07-02,2014-07-02
<br>336372,71,40,25,2014-07-02,2014-07-02
<br>336373,71,40,25,2014-07-02,2014-07-02
<br>336374,71,40,25,2014-07-02,2014-07-02
<br>336375,71,40,25,2014-07-02,2014-07-02
<br>336376,71,40,25,2014-07-02,2014-07-02
<br>336377,71,40,25,2014-07-02,2014-07-02
<br>336378,71,40,25,2014-07-02,2014-07-02
<br>336379,71,40,25,2014-07-02,2014-07-02
<br>336380,71,40,25,2014-07-02,2014-07-02
<br>336381,71,40,25,2014-07-02,2014-07-02
<br>336382,71,40,26,2014-07-02,2014-07-02
<br>336383,71,40,26,2014-07-02,2014-07-02
<br>336384,71,40,26,2014-07-02,2014-07-02
<br>336385,71,40,26,2014-07-02,2014-07-02
<br>336386,71,40,26,2014-07-02,2014-07-02
<br>336387,71,40,26,2014-07-02,2014-07-02
<br>336426,821,377,98,2014-07-02,2014-07-02
<br>336427,821,377,98,2014-07-02,2014-07-02
<br>336428,821,377,98,2014-07-02,2014-07-02
<br>336429,821,377,98,2014-07-02,2014-07-02
<br>336430,821,377,98,2014-07-02,2014-07-02
<br>336431,821,377,98,2014-07-02,2014-07-02
<br>336432,821,377,98,2014-07-02,2014-07-02
<br>336433,821,377,98,2014-07-02,2014-07-02
<br>336637,2,40,102,2014-07-03,2014-07-03
<br>336638,2,387,102,2014-09-17,2014-07-03
<br>336639,2,40,102,2014-07-03,2014-07-03
<br>336640,2,387,102,2014-09-17,2014-07-03
<br>336641,2,40,102,2014-07-03,2014-07-03
<br>336642,2,40,102,2014-07-03,2014-07-03
<br>336643,2,40,102,2014-07-03,2014-07-03
<br>336644,2,40,102,2014-07-03,2014-07-03
<br>336645,2,40,102,2014-07-03,2014-07-03
<br>336646,2,40,102,2014-07-03,2014-07-03
<br>336647,2,40,102,2014-07-03,2014-07-03
<br>336648,2,40,102,2014-07-03,2014-07-03
<br>336649,2,40,102,2014-07-03,2014-07-03
<br>336650,2,40,102,2014-07-03,2014-07-03
<br>336651,2,40,102,2014-07-03,2014-07-03
<br>336652,2,40,102,2014-07-03,2014-07-03
<br>336653,2,40,102,2014-07-03,2014-07-03
<br>336654,2,40,102,2014-07-03,2014-07-03
<br>336655,2,40,102,2014-07-03,2014-07-03
<br>336656,2,40,102,2014-07-03,2014-07-03
<br>336657,2,40,102,2014-07-03,2014-07-03
<br>336658,2,40,102,2014-07-03,2014-07-03
<br>336659,2,40,102,2014-07-03,2014-07-03
<br>336660,2,40,102,2014-07-03,2014-07-03
<br>336661,2,40,102,2014-07-03,2014-07-03
<br>336662,2,40,102,2014-07-03,2014-07-03
<br>336663,2,40,102,2014-07-03,2014-07-03
<br>336664,2,40,102,2014-07-03,2014-07-03
<br>336665,2,40,102,2014-07-03,2014-07-03
<br>336666,2,40,102,2014-07-03,2014-07-03
<br>336667,2,40,102,2014-07-03,2014-07-03
<br>336668,2,40,102,2014-07-03,2014-07-03
<br>336669,71,387,102,2014-10-13,2014-07-03
<br>336670,2,40,102,2014-07-03,2014-07-03
<br>336671,2,40,102,2014-07-03,2014-07-03
<br>336672,2,40,102,2014-07-03,2014-07-03
<br>336673,2,40,102,2014-07-03,2014-07-03
<br>336674,2,40,102,2014-07-03,2014-07-03
<br>336675,2,40,102,2014-07-03,2014-07-03
<br>336676,2,40,102,2014-07-03,2014-07-03
<br>336677,2,40,102,2014-07-03,2014-07-03
<br>336678,2,40,102,2014-07-03,2014-07-03
<br>336679,2,40,102,2014-07-03,2014-07-03
<br>336680,2,40,102,2014-07-03,2014-07-03
<br>336681,2,40,102,2014-07-03,2014-07-03
<br>336682,2,40,102,2014-07-03,2014-07-03
<br>336683,2,40,102,2014-07-03,2014-07-03
<br>336684,2,40,102,2014-07-03,2014-07-03
<br>336685,2,40,102,2014-07-03,2014-07-03
<br>336686,2,40,102,2014-07-03,2014-07-03
<br>336687,2,40,102,2014-07-03,2014-07-03
<br>336688,2,40,102,2014-07-03,2014-07-03
<br>336689,2,40,102,2014-07-03,2014-07-03
<br>336690,2,40,102,2014-07-03,2014-07-03
<br>336691,2,40,102,2014-07-03,2014-07-03
<br>336692,2,387,87,2014-09-17,2014-07-03
